0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,85,75,75,75,76,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,84,84,75,76,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,75,75,65,66,67,68,66,67,76,75,76,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,75,75,75,66,67,68,75,76,85,76,76,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,75,75,65,75,76,75,75,76,85,85,85,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,75,75,92,65,65,75,75,65,66,67,68,68,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,101,101,65,74,75,66,67,75,76,77,77,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,66,67,75,66,67,75,66,67,85,86,66,67,75,76,
0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,67,75,66,67,75,75,75,75,76,94,95,75,76,76,76,
0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,66,67,75,76,101,101,101,101,102,103,104,104,85,85,85,
0,0,0,0,0,65,65,66,67,68,0,0,0,74,75,75,76,86,92,92,93,94,95,0,0,0,0,0,0,0,
0,0,0,0,0,85,65,66,67,68,0,0,0,83,84,85,86,95,101,101,102,103,104,0,0,0,0,0,0,0,
0,0,0,0,0,85,66,66,67,65,85,85,65,92,93,94,95,104,77,0,0,0,0,0,0,0,0,0,0,0,
66,65,65,65,65,92,66,75,76,67,68,74,74,66,67,103,104,75,86,0,0,0,0,0,0,0,0,0,0,0,
74,66,67,74,66,66,67,66,75,76,77,85,83,75,76,83,104,104,95,0,0,0,0,0,0,0,0,0,0,0,
85,75,76,66,67,75,76,66,84,83,86,66,67,101,102,103,66,67,104,65,85,65,65,65,85,85,68,0,0,0,
92,66,66,67,76,83,66,68,93,94,66,75,76,75,66,67,75,76,104,66,67,85,66,67,85,67,68,0,0,0,
66,66,75,76,66,66,67,77,102,103,75,76,65,74,75,76,77,76,65,75,76,68,75,66,67,68,68,0,0,0,
85,83,92,66,83,75,76,86,0,0,0,74,83,85,84,85,86,66,67,75,76,77,66,75,76,67,77,0,0,0,
0,92,101,66,66,67,94,95,0,0,0,83,65,66,85,85,67,75,76,84,85,86,75,76,75,85,86,0,0,0,
0,101,102,101,75,76,103,104,0,0,0,65,85,66,75,75,76,103,92,93,94,95,95,95,95,85,95,0,0,0,
0,101,66,66,66,0,0,0,0,0,0,74,83,75,76,66,67,104,101,85,103,104,104,104,104,104,104,0,0,0,
0,101,102,103,104,0,0,0,0,0,0,83,92,93,94,75,76,104,104,0,0,0,0,0,0,0,0,0,0,0,
0,101,102,103,104,0,0,0,0,0,0,92,101,102,103,104,104,75,104,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,101,101,101,101,101,102,103,104,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
