0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,0,0,0,
0,0,85,74,74,85,85,76,77,85,85,86,86,74,76,76,76,77,77,77,77,77,85,85,76,77,77,0,0,0,
0,0,76,77,86,77,77,77,77,101,77,77,77,77,77,77,77,77,77,75,76,101,74,77,77,77,77,0,0,0,
0,0,76,77,86,86,101,101,86,86,76,77,77,77,76,77,86,77,86,75,101,104,86,86,86,86,86,0,0,0,
0,0,76,77,76,77,77,76,77,77,77,77,76,77,77,77,86,86,77,74,75,104,75,76,76,76,76,0,0,0,
0,0,76,77,76,76,76,104,77,86,86,76,76,76,76,76,77,104,104,84,75,75,84,85,85,85,85,0,0,0,
0,0,76,77,85,76,77,77,86,76,76,76,85,76,77,77,77,104,101,84,84,84,84,84,84,84,85,0,0,0,
0,0,76,77,85,76,77,76,77,77,85,76,77,77,101,86,86,74,74,84,85,76,0,0,0,0,0,0,0,0,
0,0,76,77,76,76,76,74,74,104,74,74,77,86,86,74,101,86,104,84,85,104,0,0,0,0,0,0,0,0,
0,0,76,77,101,74,76,85,76,77,77,77,86,85,85,86,85,86,84,85,85,85,0,0,0,0,0,0,0,0,
0,0,76,77,76,85,85,76,77,77,86,86,104,86,86,85,86,75,84,85,84,85,0,0,0,0,0,0,0,0,
0,0,76,104,85,85,86,86,86,76,76,76,76,76,77,77,75,76,76,85,104,85,0,0,0,0,0,0,0,0,
0,0,76,77,76,77,85,86,85,74,74,76,76,76,77,86,75,75,76,75,84,85,0,0,0,0,0,0,0,0,
0,0,76,77,76,76,85,101,85,85,85,85,76,77,77,85,84,75,75,101,84,85,0,0,0,0,0,0,0,0,
0,0,76,86,76,85,85,86,86,0,0,76,76,77,86,85,86,84,84,84,84,85,77,0,0,0,0,0,0,0,
0,0,76,104,85,85,86,86,86,0,0,76,86,77,76,85,86,85,85,84,85,86,86,0,0,0,0,0,0,0,
0,0,76,76,77,74,104,74,86,0,0,85,76,76,77,76,74,76,74,74,85,86,86,0,0,0,0,0,0,0,
0,0,76,76,76,101,104,74,86,0,0,0,76,77,77,77,86,76,74,85,86,85,86,0,0,0,0,0,0,0,
0,0,76,85,74,74,86,86,86,0,0,0,76,76,76,76,76,85,85,85,85,86,0,0,0,0,0,0,0,0,
0,0,76,76,85,85,86,85,86,0,0,0,85,85,85,85,85,85,85,85,85,86,0,0,0,0,0,0,0,0,
0,0,85,85,85,85,85,85,86,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
